gene_id	CC7_tx	CC7_prot	H2_tx	H2_prot	RS_tx	RS_prot	SSB01_tx	SSB01_prot
AIPGENE14645	-0.00677		0.12873		0.10843		0.05853	
AIPGENE14646	0.31753	0.04679	0.13282	0.03365	0.06592		0.33279	
AIPGENE14647	-0.59493		-0.46088		-0.48828		-0.7263	
AIPGENE14648	0.1104	-0.07664	0.10887	0.06363	0.03999	0.10888	0.12653	0.01793
AIPGENE14649	1.97995				1.22815		1.43447	
AIPGENE14650	-0.13748		0.11711		0.0149		-0.03882	
AIPGENE14651	-0.25465		0.37967		-0.00118		-0.32024	
AIPGENE14652			0.6373					
AIPGENE14653	0.13743		0.19973		0.33694		0.35032	
AIPGENE14654	0.15245		-0.15511		0.20087		0.45763	
AIPGENE14655	-0.19006		0.22185		-0.28914		-0.24087	
AIPGENE14656	-1.0901		0.19589		0.40436		0.02156	
AIPGENE14657	-1.7781		-0.19663		0.4543		-0.99818	
AIPGENE14658	0.27268		1.02316		0.66624		0.2048	
AIPGENE14659	0.22579		0.05833		0.56862		0.33704	
AIPGENE14660	0.60227		-0.09169		0.02118		0.13527	
AIPGENE14661			0.93802					
AIPGENE14662	0.31949		0.55932		0.30716		0.43873	
AIPGENE14663							1.10473	
AIPGENE14664	-0.1172		-0.11901		0.28344		0.06942	
AIPGENE14665	0.03848		-0.44833		-0.09659		-0.22282	
AIPGENE14666	-1.13093		0.05463		0.30654		0.2725	
AIPGENE14667	0.25678		0.29509		-0.05595		0.30468	
AIPGENE14668	0.79419		-0.88541		-3.30458		1.172	
AIPGENE14669	-0.56976		0.19979		0.22686		-0.37596	
AIPGENE14670	-0.63052		-0.25723		-0.09818		0.09757	
AIPGENE14671	-0.42264		-0.13696		-0.04485		0.03725	
AIPGENE14672	0.68273		0.96986		0.64447		0.22982	
AIPGENE14673	0.23058		-0.0478		-0.39601		0.17514	
AIPGENE14674	-0.33438		-0.08484		-0.1285		-0.26454	
AIPGENE14675	-0.25527		-0.06227		-0.26074		-0.39344	
AIPGENE14676	-0.21442		-0.12973		-0.14076		-0.18752	
AIPGENE14677	-0.19414		-0.38022		-0.64275		-0.83112	
AIPGENE14678	-0.74059	0.16215	-0.52275	-0.2428	-0.33533	-0.01572	-0.65562	0.05168
AIPGENE14679	-1.1354		-0.00839		-0.23455		-0.30748	
AIPGENE14680	3.01284		0.0071		-0.35066		-0.08902	
AIPGENE14681	0.45178		0.07163		0.07103		0.20366	
AIPGENE14682	-0.04084		-0.08689		-0.01436		-0.01812	
AIPGENE14683	-0.38648		-0.20073		-0.45973		-0.39035	
AIPGENE14684	-0.4331		-0.22111		-0.25504		-0.1819	
AIPGENE14685	0.04601	0.12678	-0.18778	0.02313	-0.19381		0.19236	-0.05291
AIPGENE14686	-0.38537		-0.27154		-0.07721		-0.19349	
AIPGENE14687	0.31873		0.4017		0.15356		0.83681	
AIPGENE14688	0.12526		0.22754		-0.11889	0.04285	0.02547	0.77218
AIPGENE14689	0.26679		0.18918		0.07598		0.25389	
AIPGENE14690	-0.63493	-0.14314	-0.32697	0.02369	-0.29791	0.03897	0.04541	0.09722
AIPGENE14691		0.03441	-0.71743	-0.4293	-0.29745			-0.07031
AIPGENE14692	0.19184		0.12552		-0.03447		0.27684	
AIPGENE14693	-0.17903	0.04807	-0.06926	0.10419	-0.22231	-0.00689	-0.12108	0.0114
AIPGENE14694	0.13836	0.06694	0.15272	0.00671	0.14968	-0.01403	0.20621	0.02299
AIPGENE14695	0.03717		0.29082		0.22709		0.21803	
AIPGENE14696	0.36138		-0.01902		0.2448		0.06831	
AIPGENE14697	-0.03941		0.02792		-0.29989		-0.06892	
AIPGENE14698	0.08758		0.24417		0.27339		-0.05599	
AIPGENE14699	-0.12486		0.07165		-0.16323		-0.06538	
AIPGENE14700	0.09963		-0.33402		0.16639		-0.22232	
AIPGENE14701	0.38067		0.53408		0.28686		0.3664	
AIPGENE14702	-0.67667		-0.5193		-0.54661		-0.17785	
AIPGENE14703	0.79572		0.75587		0.79619		0.58748	
AIPGENE14704	-0.22825		-0.01945		-0.14306		-0.2523	
AIPGENE14705	0.25975		-0.16559		0.14792		-0.14103	
AIPGENE14706	-0.08934	0.08701	-0.11047	0.05479	0.19413	-0.04708	-0.06188	0.02873
AIPGENE14707	0.0391		-0.55592		-0.41122		-0.32104	
AIPGENE14708	2.57848		0.54465		0.84832		0.86642	
AIPGENE14709	-0.5913		0.37383		0.25229		-0.59018	
AIPGENE14710	0.20739		0.07438		0.0579		-0.08636	
AIPGENE14711	-1.30615		-0.96228		-1.04279		-1.05106	
AIPGENE14712	0.00964	0.20915	-0.14319	-0.19139	-0.3492		-0.11177	0.10279
AIPGENE14713	0.38189		0.2074		0.45448		0.05313	
AIPGENE14714	-0.33166		-0.02239		-0.36928		-0.32906	
AIPGENE14715	0.33199		0.30719		0.37636		0.74229	
AIPGENE14716	0.00483		-0.2052		0.00432		-0.06147	
AIPGENE14717	-0.42458		-0.40065		-0.03069		-0.19517	
AIPGENE14718	0.07281		0.37465		0.26211		0.14508	
AIPGENE14721	0.16927	-0.01214	0.07821	-0.09793	0.10471	0.03842	0.19314	-0.01815
AIPGENE14722	-0.14877		-0.20321		0.7285		0.60047	
AIPGENE14723	-0.54554		-0.28674		-0.17369		-0.23253	
AIPGENE14724	0.31326		0.14059		0.20574		0.27994	
AIPGENE14726	-1.28076		-0.91538		1.02162		-0.15978	
AIPGENE14727			-0.13811					
AIPGENE14728			-0.20386		0.11999			
AIPGENE14730	0.16968		0.72836		0.28701		0.6943	
AIPGENE14731	0.54845		-0.03685		0.3343		0.15948	
AIPGENE14732			0.05579		0.23576			
AIPGENE14733	-0.2174		-0.57091		0.52112		0.71244	
AIPGENE14735	0.19404	0.03476	0.18009	-0.00841	0.07156		0.23665	0.01485
AIPGENE14736	-0.0473		0.26805		0.35115		0.0843	
AIPGENE14737			0.3267				0.06991	
AIPGENE14739	-0.15392		0.23748		0.55596		-0.03778	
AIPGENE14740	-0.26937		-1.03663		-2.30475		0.19044	
AIPGENE14741	-1.05687		-0.70818		-1.8478		-0.28658	
AIPGENE14743	-0.19092		0.06351		0.00147		-0.24843	
AIPGENE14744			-1.29199		1.81576		-0.65739	
AIPGENE14745	0.44859		0.01725		-0.18722		-0.22167	
AIPGENE14746	-0.4338		0.49068		0.13081		-0.31374	
AIPGENE14747	0.35542		0.1879		0.08192		0.29086	
AIPGENE14748	0.06747	0.02792	0.18356	-0.22775	-0.04699		0.21663	0.02871
AIPGENE14749	-0.06168		0.44296		-0.1019		-0.28849	
AIPGENE14750	0.11348		0.26135		0.26252		0.30249	
AIPGENE14751	-0.14665		-0.08187		0.16203		0.19959	
AIPGENE14752	0.30546		-0.21973		-0.38429		0.24033	
AIPGENE14753	-0.68745		-0.23315		0.03628		0.07999	
AIPGENE14754	-0.1511		-0.12194		-0.19522		-0.05452	
AIPGENE14757	0.24735		-0.20182		0.12795		-0.6446	
AIPGENE14758	0.43639		-0.50807		-0.03335		-0.6082	
AIPGENE14759	0.18507		0.06787		0.27433		-0.10051	
AIPGENE14760	0.10421		0.00508		0.14755		-0.07087	
AIPGENE14761	-0.25272		-0.17863		-0.12749		-0.08077	
AIPGENE14762	-0.27304		-0.62017		-0.21942		-0.3778	
AIPGENE14763	0.24455	-0.14977	0.3385	0.07683	0.57383	0.1031	0.06438	0.04507
AIPGENE14764	-0.05146		-0.14955		0.05445		-0.05729	
AIPGENE14765			1.10709		0.11463		0.55167	
AIPGENE14766	0.08647		-0.28045		-0.12656		-0.11464	
AIPGENE14767	0.04381				0.32234		0.48681	
AIPGENE14768	0.42646		-0.03497		-0.18209		-0.18958	
AIPGENE14769	-0.48725		-0.11085		-0.42172		-0.3959	
AIPGENE14770	0.29495		-0.02974		0.06103		0.3714	
AIPGENE14772							-1.41262	
AIPGENE14773	-0.08921		-0.01379		-0.18383		-0.35945	
AIPGENE14774	0.74467		0.21609		0.07841		-0.53119	
AIPGENE14775	0.1102		-0.1239		-0.29111		0.00156	
AIPGENE14776	0.42526		0.20298		0.13915		0.29017	
AIPGENE14777	0.04133		0.19882		-0.05204		0.01544	
AIPGENE14779	0.10774	-0.05218	0.20023	0.25077	0.35025	-0.07814	-0.03427	0.05058
AIPGENE14780	0.89659		0.94679		0.75548		-0.33307	
AIPGENE14781	-1.02253		-0.48797		0.18778		-0.1943	
AIPGENE14782	0.24599		0.14892		0.55764		0.3162	
AIPGENE14783	-0.07214		0.00011		0.13018		0.04527	
AIPGENE14784	1.44142				0.13084		0.23057	
AIPGENE14785	-0.1979		-0.44446				-0.09537	
AIPGENE14786	0.21765						0.23793	
AIPGENE14787	0.01063		-0.1603		-0.09352		0.18289	
AIPGENE14788	-0.22411		-0.4125		0.01302		-0.25861	
AIPGENE14789	0.09579		-0.12192		0.16431		-0.09772	
AIPGENE14791	0.04272		-0.46541		-0.12634		-0.06611	
AIPGENE14792	-0.073						0.26743	
AIPGENE14793	0.34862		0.78399		1.02962		0.31367	
AIPGENE14794	0.10169						0.27715	
AIPGENE14795	-0.31041						0.08373	
AIPGENE14796	-0.51633		0.14298				0.01843	
AIPGENE14797	-0.42806						-0.14248	
AIPGENE14798	-0.35042		0.98017		0.8082		0.35469	
AIPGENE14799	0.14315		0.11303		0.05846		0.00657	
AIPGENE14800			-0.42628		1.40164			
AIPGENE14801	0.25907	-0.00017	-0.28998		0.30285		0.06165	0.1673
AIPGENE14802	0.55047		0.62773		0.63925		-0.07001	
AIPGENE14803	-0.15285		0.02111		-0.06525		0.12657	
AIPGENE14804	-0.18969		-0.13154		0.15199		-0.00761	
AIPGENE14805	-0.55694						-0.29564	
AIPGENE14808	0.20919		-0.1437		0.58763		0.17843	
AIPGENE14809	-0.11363		0.02521				0.65422	
AIPGENE14810	0.48779		-0.11209		-0.09667		0.44983	
AIPGENE14811	-0.02381		0.09563		0.2304		-0.0386	
AIPGENE14812	0.30631	-0.09656	0.25447	0.18089	0.1363	-0.01417	0.40751	-0.01493
AIPGENE14813	-0.01894		-0.1632		-0.10668		0.16958	
AIPGENE14814	0.06399		-0.00212		0.17786		0.02671	
AIPGENE14815	-0.93888		0.15379		-0.34136		-1.45998	
AIPGENE14816	-0.07091		-0.00171		-0.11463		-0.36736	
AIPGENE14817	0.21601		0.5368		0.39625		0.66324	
AIPGENE14818	-0.94689		0.10489		-0.08695		-0.08357	
AIPGENE14819	-0.96642		-0.12021		-0.88531		-1.02572	
AIPGENE14820	-0.01206		-0.03139		-0.15709		0.24978	
AIPGENE14821	0.51515	-0.07239	0.19104	-0.02091	0.31741		0.39	-0.00182
AIPGENE14823	0.19194		-0.01333		0.17692		-0.10464	
AIPGENE14825	-0.12219		0.11175		0.00808		-0.06589	
AIPGENE14826	-1.06282		-0.6023		-0.25001		-0.74243	
AIPGENE14827	0.00103	-0.16089	-0.04473	-0.13232	0.33138	0.16756	-0.09434	-0.20398
AIPGENE14828	0.38645		0.05432		0.17308		0.45728	
AIPGENE14829	0.92257						-0.32706	
AIPGENE14830	0.6082		0.21327		0.42475		0.32057	
AIPGENE14831	-0.34119		-0.10612		-0.14958		-0.22031	
AIPGENE14832	-0.03693		-0.14877		0.0153		-0.0012	
AIPGENE14833	0.03725	-0.00235	0.07679	0.00018	0.06208	0.03048	0.03146	-0.0675
AIPGENE14834	-0.82964		-0.49456		-0.44513		-0.9604	
AIPGENE14836	0.06582		0.05122		0.06988		0.2174	
AIPGENE14837			0.47969		-0.38047			
AIPGENE14838	0.04067		0.17383		0.21535		-0.11857	
AIPGENE14839	-0.02611	-0.34144	0.19274	-0.11972	-0.05763	0.07886	0.27314	-0.37114
AIPGENE14841	0.1136	0.07665	0.03852	0.01697	-0.11971	0.03407	0.05399	0.07504
AIPGENE14842	-0.1058		-0.35068		0.26461		-0.08406	
AIPGENE14844			-0.33042		0.23314		3.28482	
AIPGENE14846	0.36511		0.55257		-0.12761		0.25467	
AIPGENE14847	0.15112		1.09162				1.19556	
AIPGENE14848			0.0226					
AIPGENE14849					0.07256			
AIPGENE14850	-0.23283		-0.16319		-0.10801		0.39605	
AIPGENE14851	-0.04532		0.15695		0.30932		-0.20701	
AIPGENE14852	0.11274		0.20931		1.08053		-0.03201	
AIPGENE14853	-0.67894						-0.60771	
AIPGENE14854	-0.09205		0.32935		0.51401		-0.11827	
AIPGENE14855	-0.33926		-0.06812		-0.17209		0.06353	
AIPGENE14857	-0.08869		0.02125		-0.07648		-0.0141	
AIPGENE14859	0.01942		-0.00398		-0.07574		-0.04155	
AIPGENE14860	-0.07552		0.35786		0.02056		0.03107	
AIPGENE14861	-0.80985		-0.09916		-0.00541		-0.23099	
AIPGENE14862	0.02668		0.04353		0.14907		-0.03101	
AIPGENE14864	-0.43418		-0.26418		-0.22976		-0.26566	
AIPGENE14865			-0.74028		-0.03783		-1.41017	
AIPGENE14866	0.22049		0.05155				-0.22675	
AIPGENE14867	0.02342		0.26619		0.24947		0.27425	
AIPGENE14869	-0.47189		-0.56412		-0.09863		-0.51028	
AIPGENE14870	0.08501		0.18412		0.73393		0.27663	
AIPGENE14871	-0.67889		-0.442		0.2359		0.1486	
AIPGENE14872	0.15042		0.14957				-0.21284	
AIPGENE14873	-0.49033		-0.47228		-0.33797		0.12648	
AIPGENE14874			1.17009					
AIPGENE14875	0.0721		0.40089		0.0636		0.14378	
AIPGENE14876	0.09722		0.1832		-0.01386		0.20498	
AIPGENE14877	-0.06377		-0.89318		-0.05178		-0.56815	
AIPGENE14878	0.7538		0.72409		0.3929		0.71525	
AIPGENE14880	0.33345		0.10859		0.26006		0.11238	
AIPGENE14881	0.38893		0.27158		0.21271		0.10526	
AIPGENE14882					1.71095			
AIPGENE14883	-0.49772		-0.04532		0.08249		0.15325	
AIPGENE14886	0.10101		-0.49605		-0.72733		-0.16484	
AIPGENE14887	0.45431		0.24597		0.40558		0.47489	
AIPGENE14888	0.05581		0.03758		0.13628		-0.13188	
AIPGENE14889	-0.72966		-0.16734		-0.11846		-0.73032	
AIPGENE14890	0.00829		-0.05314		-0.21971		-0.09274	
AIPGENE14891	-0.0526		1.15615		-0.10603		-0.80721	
AIPGENE14892	-0.20271		-0.15329		-0.13144		-0.2458	
AIPGENE14893	-0.08792		0.19033		-0.12363		-0.10944	
AIPGENE14894	0.20161		0.2255		0.18483		0.47034	
AIPGENE14895	0.15153	0.01389	0.21827	-0.07866	0.04144	0.0467	0.17494	-0.01316
AIPGENE14896	0.16128		-0.5437		-0.0535		-0.39117	
AIPGENE14898	-0.06145	0.03135	-0.03382	0.0201	-0.11076	-0.0218	-0.21663	-0.00143
AIPGENE14899	0.23775		-0.07172		0.23449		0.529	
AIPGENE14900	0.20622		-0.20319		-0.25292		0.25676	
AIPGENE14901			0.47771					
AIPGENE14902	-0.00916		-0.44568		0.04846		0.0213	
AIPGENE14903	-0.10187	-0.05503	0.20197	0.15527	0.27354		0.20984	-0.08257
AIPGENE14906	0.47079		0.06111		-0.00978		0.54343	
AIPGENE14907	0.60946	-0.11913	0.13862	-0.02821	0.51736		0.67098	0.20989
AIPGENE14908	0.54952		0.65901		0.61214		0.74693	
AIPGENE14909	0.31672		0.23134		0.17252		0.02878	
AIPGENE14910	-0.0254		-0.07426		-0.12686		-0.13091	
AIPGENE14912	0.08995		0.16462		0.20872		0.07671	
AIPGENE14913	-0.12612		-0.24688		-0.22214		0.02538	
AIPGENE14914	-0.14952		0.22717		0.1112		-0.11352	
AIPGENE14915	0.0527		0.04763		0.03492		0.05064	
AIPGENE14916	-0.04741		-0.18598		0.26333		-0.0035	
AIPGENE14917			-0.36761		-0.39472			
AIPGENE14918			0.02845					
AIPGENE14919	1.29356		-0.13955		0.12579		0.17112	
AIPGENE14920	0.34941		-0.36358		0.18681		0.29078	
AIPGENE14921	0.36384		0.06317		0.13673		0.60837	
AIPGENE14923	1.98443		0.65591		0.19967		1.01165	
AIPGENE14924	0.83443		-0.3861		0.73115		-0.09077	
AIPGENE14925	-0.24077		-0.39846		0.02506		-0.46022	
AIPGENE14926	0.15506	0.00828	0.01112	-0.04935	0.12707	0.05833	0.04401	0.02495
AIPGENE14927	-0.60647		-0.21124		-0.00182		0.16778	
AIPGENE14928	-0.10109		0.14256		0.06976		0.2288	
AIPGENE14929	0.43713	0.07494	-0.05513	-0.14014	-0.01506	-0.01835	0.2851	-0.0148
AIPGENE14930	-0.17929		0.43391		0.61802		0.31408	
AIPGENE14931	-0.29684		-0.10946		-0.35201		0.18934	
AIPGENE14932	0.53688		0.31426		0.29652		0.07305	
AIPGENE14933	0.29379		-0.1817		0.17082		0.10225	
AIPGENE14934	0.21134		0.02761		-0.03314		-0.07632	
AIPGENE14935	0.0604		-0.24365		0.03528		0.19446	
AIPGENE14936	-0.16501		0.01062		-0.08823	-0.12816	-0.1375	0.75267
AIPGENE14937	0.27873		0.18501		0.10617		0.43819	
AIPGENE14938	0.54296		-0.11256		-0.14139		-0.26792	
AIPGENE14939	0.03329		0.03327		-0.00175		0.10602	
AIPGENE14940	0.33183		-0.09253		0.09383		0.14754	
AIPGENE14941	0.38131		0.29679		-0.50472		0.42557	
AIPGENE14942	0.07389	0.04429	0.20237	0.04066	0.23278		0.20607	-0.02916
AIPGENE14943	-0.01059		0.03977		-0.30578		0.17119	
AIPGENE14944	-0.10758		0.25117		-0.09478		0.07539	
AIPGENE14945	0.46434		0.16686		-0.12408		0.33429	
AIPGENE14946	0.52294		0.06835		0.2068		0.28398	
AIPGENE14947	0.43679		1.15467		0.67807		-0.13256	
AIPGENE14948	0.57496		-0.05859		-0.33425		0.17898	
AIPGENE14949	-0.25884		-0.26797		0.63669		0.58118	
AIPGENE14950	-0.09695		-0.07472		-0.17069		-0.34443	
AIPGENE14951	-0.45399		-0.15666		-0.1762		-0.27584	
AIPGENE14952	-0.52561		-0.24495		-0.04307		0.50025	
AIPGENE14953	0.02486		-0.12743		0.17846		0.07603	
AIPGENE14954	0.19171		0.14877		-0.30488		-0.62618	
AIPGENE14955	-0.10126		-0.11993		-0.26395		-0.22303	
AIPGENE14956	-0.03702		-0.10061		0.16429		0.04203	
AIPGENE14957	0.53283		0.11125		-0.72843		0.62509	
AIPGENE14958	-0.23514	-0.02339	-0.07407	0.05529	-0.14407		-0.15439	-0.11576
AIPGENE14959	1.37988		-0.3192		0.17907		0.74981	
AIPGENE14960	0.00771	0.00936	-0.03908	0.05414	-0.1775	0.18966	-0.09081	-0.66673
AIPGENE14961					-0.34295			
AIPGENE14962	1.20131		1.12461		1.51044		1.56252	
AIPGENE14963	0.07942		-0.0417		0.17678		0.01187	
AIPGENE14965	0.00605				0.17871		0.09378	
AIPGENE14966	-0.52995		0.55714		-0.27597		-0.12084	
AIPGENE14968	-0.80094		-0.73562		-0.12491		-0.76443	
AIPGENE14970	-0.24642		-0.06805		-0.29885		-0.42496	
AIPGENE14971	-0.009		0.03955		-0.18691		-0.10998	
AIPGENE14972	-0.02825		0.0568		-0.08939		0.35822	
AIPGENE14973	-0.46681		-0.28559		-0.42052		-0.26871	
AIPGENE14974	-0.0063		-0.04443		-0.24837		-0.33501	
AIPGENE14975	-0.08347		0.01894		-0.01131		0.07391	
AIPGENE14976							0.37931	
AIPGENE14977	0.07773		0.12079		-0.03574		0.18503	
AIPGENE14979	0.48815		0.21096		0.07406		0.1327	
AIPGENE14980	0.05882		0.36568		-0.20357		-0.25928	
AIPGENE14981	1.1704		0.15476		-0.52262		-0.55417	
AIPGENE14982	-0.52143		0.11082		-0.60536		-0.17512	
AIPGENE14983	-0.25502		-0.39108		-0.04269		-0.13894	
AIPGENE14984	0.23048		0.099		0.36981		0.03187	
AIPGENE14985	0.17328		0.20341		0.18761		0.10845	
AIPGENE14986	0.23665		0.05865		0.13628		0.13969	
AIPGENE14987	0.13139		0.27526		-0.03875		0.28352	
AIPGENE14988	0.80405		-0.14354		0.09311		-1.15977	
AIPGENE14989	0.51081	-0.05267	-0.34944	-0.7685	-0.00938		-0.08374	0.04833
AIPGENE14990	-0.11343		-0.37825		-0.77572		-0.57558	
AIPGENE14991	0.3324		0.11395		0.25745		0.44101	
AIPGENE14992	-0.12474		-0.18851		-0.67529		-0.06889	
AIPGENE14993	0.05168		0.14988		0.25027		0.22388	
AIPGENE14994	-0.03197		0.13805		-0.11868		0.10928	
AIPGENE14995	0.49784		-0.55833		0.3141		0.32316	
AIPGENE14996	0.17562		0.39595		0.12487		0.52027	
AIPGENE14997	-0.18596		-0.37382		-0.41689		-0.20474	
AIPGENE14998	-0.02835		0.53869		0.41361		0.44662	
AIPGENE14999	-0.1013	-0.09227	-0.06007	0.02565	-0.06562	-0.0154	-0.16226	-0.12548
AIPGENE15000	0.35179		-0.03645		-0.01004		0.10531	
AIPGENE15001	-0.36756	-0.0826	-0.0897	-0.28762	-0.14756		-0.18638	-0.04844
AIPGENE15002	-0.20189		-0.35199		0.18722		0.01288	
AIPGENE15003	0.5099		-0.04517		0.30842		0.14884	
AIPGENE15004	0.06523		0.03411		-0.02281		0.07547	
AIPGENE15005	0.66594		0.50018		-0.33036		-0.30588	
AIPGENE15006	0.29103		-0.11637		0.05104		-0.13269	
AIPGENE15008	-0.70323	-0.16198	-0.6227	-0.12786	-0.66542	0.02098	-0.40675	0.13984
AIPGENE15009	-0.18734	-0.05192	-0.19901	-0.03762	-0.41182	0.04785	-0.31889	-0.02314
AIPGENE15010	-0.31731		-0.19629		-0.4074		-0.35555	
AIPGENE15011	-0.55957		-0.81163		-0.42982		-0.32613	
AIPGENE15012	0.39658		0.31516		0.3167		0.33884	
AIPGENE15013	0.13864	-0.08914	-0.03224		0.00618	0.12777	0.25282	-0.13409
AIPGENE15014	-0.82725		-0.45631		-0.51593		-0.9124	
AIPGENE15015	0.39524		0.11098		0.19245		0.32157	
AIPGENE15016	0.11543	-0.01668	0.10525	0.01843	0.0333	0.0758	0.24317	0.01753
AIPGENE15017	-0.00317	0.01762	-0.11322	0.01451	-0.20555	-0.00799	-0.07385	-0.001
AIPGENE15018	0.24386		0.14106		0.13332		0.30477	
AIPGENE15019	0.1635		-0.20219		-0.18711		-0.46806	
AIPGENE15020	-0.33851	0.06354	-0.19294	0.3101	-0.06007		-0.38551	0.09886
AIPGENE15021	0.04619		0.02069		0.38081		0.07387	
AIPGENE15022	-0.25887		-0.49128		-0.37052		-0.25006	
AIPGENE15023	0.21498		-0.01803		-0.12526	-0.01151	0.47365	-0.27634
AIPGENE15024	-0.40275		-0.62029		-0.19736		0.31444	
AIPGENE15025	0.06144		-0.09285		0.11105		-0.17592	
AIPGENE15026	0.16702		-0.22767		0.34935		0.13831	
AIPGENE15027	0.09541		0.06686		-0.34068		0.15719	
AIPGENE15028	-0.31335		-0.71995		-0.6568		-0.40503	
AIPGENE15029	0.39938		0.20002		0.18768		0.33198	
AIPGENE15030	-0.14494		0.21836		-0.09335		0.06032	
AIPGENE15032	0.19866	-0.07682	-0.02202	0.08	-0.08389		0.18974	0.04177
AIPGENE15033	-0.08351		0.08548		0.19225		0.06224	
AIPGENE15035	0.16096		0.48251		0.4438		0.2085	
AIPGENE15036	-0.15212		-0.04782		-0.29217		-0.33582	
AIPGENE15037	-0.56435	0.0524	-0.43408	0.15592	-0.31188		-0.3033	-0.12454
AIPGENE15038	-0.62976		-0.50475		-0.38118		-0.54308	
AIPGENE15039	0.10038		0.05365		0.14536		0.22756	
AIPGENE15040	-0.92518		-0.28961		0.2756		0.12383	
AIPGENE15041	0.39841		0.14827		-0.69715		0.605	
AIPGENE15042	0.28961	0.19775	0.01141	0.00402	-0.07025	0.05293	0.18208	-0.02379
AIPGENE15043	-0.37705		-0.11755		-0.0391		-0.17441	
AIPGENE15044	-0.06971		-0.1796		-0.35998		-0.38887	
AIPGENE15045	-0.12539		-0.04728		-0.01201		-0.09549	
AIPGENE15046	0.05551		-0.25615		0.61723		0.46293	
AIPGENE15047	-0.12666		-0.12111		0.03025		-0.1861	
AIPGENE15050	-0.23678		-0.16656		-0.06316		-0.17072	
AIPGENE15051	-0.23	-0.08672	-0.01262	0.028	-0.15674	-0.0334	0.03147	-0.00554
AIPGENE15053	-0.38617		-0.17455		0.5238		-0.15277	
AIPGENE15054	1.77492		0.6166				-0.12631	
AIPGENE15055	0.28847	-0.00036	0.01202	0.11314	-0.23585		0.30928	0.0877
AIPGENE15056	-0.36118	0.10747	0.24019	-0.09004	-0.26841	0.05606	-0.11374	0.00415
AIPGENE15058	-0.29225						-0.30362	
AIPGENE15059	0.04932		0.00964		0.18607		0.28922	
AIPGENE15060	-0.22129		-0.18769		-0.08413		-0.30069	
AIPGENE15061	-0.40788						-0.06531	
AIPGENE15062	0.40629		-0.00772		0.23084		0.01644	
AIPGENE15063	0.43825		-0.15272		0.14881		0.29135	
AIPGENE15064	-0.33609		-0.10959		0.12739		-0.25336	
AIPGENE15065	-0.34372	0.16682		-0.32515		0.22968	-0.20219	-0.02199
AIPGENE15066	0.15561		0.23355		0.31526		0.35997	
AIPGENE15067	0.42803	-0.00553	0.4019	0.06092	0.36452	0.08939	0.3502	0.0481
AIPGENE15068	2.665				0.57097		-0.80554	
AIPGENE15069	-0.34107		0.19178		0.19217		-0.05637	
AIPGENE15070	-0.28509		-0.03207		-0.15651		-0.04904	
AIPGENE15071	-2.67946	0.02216	-1.20776	0.03668	-2.40961		-3.26943	0.10545
AIPGENE15072	-0.08354		0.10303		0.22037		-0.44372	
AIPGENE15073	0.54325		-0.24333		0.18799		-0.42264	
AIPGENE15074	-0.13663		-0.3634		-0.07912		-0.19127	
AIPGENE15075	0.22094		0.0001		-0.13788		0.2484	
AIPGENE15076	0.35608		0.10336		-0.16763		0.19484	
AIPGENE15077	0.29795		0.41493		0.67976		0.41219	
AIPGENE15078	-0.04764		0.04553		-0.31016		-0.1809	
AIPGENE15079	-0.07829		0.43843		0.39424		0.28638	
AIPGENE15080	0.29215		0.1806		0.02124		0.02875	
AIPGENE15081	0.08051		0.11849		-0.12193		0.14401	
AIPGENE15082	0.05472		0.29139		-0.59907			
AIPGENE15083	0.16514		-0.04858		0.06833		0.03063	
AIPGENE15084	0.1715	-0.06622	0.11071	0.04136	0.1648	0.04189	0.08258	-0.05418
AIPGENE15085	-0.107		0.30117		0.3983		-0.09857	
AIPGENE15086	-0.04386		0.07845		-0.0377		0.09535	
AIPGENE15088	0.15028	-0.00982	0.0098	-0.01345	0.07601	0.12757	0.01183	-0.06399
AIPGENE15089	0.66291		-0.25234		-0.0521		0.59769	
AIPGENE15090	-1.30611		-0.58689		-1.42482		-1.0495	
AIPGENE15091	-0.18288		-0.59503		-0.24966		-0.68511	
AIPGENE15092	-0.0612	0.02843	-0.03404	0.0594	-0.17308		0.28486	0.00278
AIPGENE15093	0.15941		0.04439		-0.19853		0.10341	
AIPGENE15094	0.28169		0.00869		0.07226		0.09122	
AIPGENE15095	-0.07065		0.10534		-0.16848		0.20065	
AIPGENE15096	-0.29107		0.56181		0.50998		0.21495	
AIPGENE15097	-0.32166		-0.11656		-0.07772		-0.15163	
AIPGENE15098	-0.17738		0.00551		-0.4459		0.66429	
AIPGENE15099	-0.24224	0.02313	0.10858	0.07862	-0.23958	0.13614	-0.28458	-0.17251
AIPGENE15100	0.34225	0.04894	0.18118	-0.02719	0.08208	0.03354	0.19832	0.07371
AIPGENE15101	-0.07798	0.02381	0.05658	-0.21796	0.04394	0.12843	-0.01047	-0.08409
AIPGENE15102	-0.25146		-0.15726		-0.55552		-0.26927	
AIPGENE15103	-0.39132		0.01548		-0.04926		-0.60867	
AIPGENE15104	0.03431	0.19917	0.3381	0.28589	0.23938		-0.1845	-0.1268
AIPGENE15105	0.47552		0.10871		-0.2636		-0.23942	
AIPGENE15107	0.04434				0.26454		-0.02729	
AIPGENE15108	-0.05491		-0.09504		-0.09022		-0.063	
